rel_path,lang,total_lines,blank_lines,comment_lines,code_lines,branch_tokens
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/gcs/telemetry_frame.hpp,cpp,88,19,16,53,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/io/state/telemetry_publisher_shm.hpp,cpp,62,15,0,47,11
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/config_loader.hpp,cpp,238,21,161,56,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/dof.hpp,cpp,32,6,1,25,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/trajectory_parsers.hpp,cpp,35,8,0,27,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/yaml_helpers.hpp,cpp,50,7,1,42,8
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/utils/detail/config_log.hpp,cpp,33,7,0,26,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/controllers/pid_controller.hpp,cpp,156,35,0,121,23
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/controllers/controller_manager.hpp,cpp,408,60,228,120,23
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/controllers/controller_base.hpp,cpp,69,11,38,20,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/pwm_control_program/include/controllers/manual_controller.hpp,cpp,262,37,173,52,12
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/CMakeLists.txt,cmake,79,12,0,67,9
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/UdpSender.cpp,cpp,293,40,14,239,38
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/libpwm_host.c,cpp,530,97,61,372,84
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/pwm_control.c,cpp,752,127,168,457,103
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/PwmFrameBuilder.cpp,cpp,268,55,21,192,25
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/crc16_ccitt.cpp,cpp,56,5,2,49,1
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/protocol_pack.c,cpp,97,17,7,73,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/src/main.cpp,cpp,221,28,19,174,19
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/libpwm_host.h,cpp,236,38,152,46,10
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/UdpSender.h,cpp,84,18,29,37,3
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/crc16_ccitt.h,cpp,42,8,5,29,2
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/pwm_control.h,cpp,378,43,281,54,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/protocol_pack.hpp,cpp,24,1,0,23,0
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/PwmFrameBuilder.h,cpp,225,42,105,78,7
UnderwaterRobotSystem/OrangePi_STM32_for_ROV/orangepi_send/include/protocol_pack.h,cpp,30,7,5,18,4
UnderWaterRobotGCS/tests/test_ros2_mirror_adapter.py,python,94,13,0,81,3
UnderWaterRobotGCS/tests/test_telemetry_viewmodels.py,python,133,14,0,119,5
UnderWaterRobotGCS/tests/test_gui_overview_presenter.py,python,190,16,0,174,5
UnderWaterRobotGCS/tests/test_keyboard_mapper.py,python,31,11,0,20,2
UnderWaterRobotGCS/tests/test_tui_view.py,python,65,8,0,57,3
UnderWaterRobotGCS/tests/test_codec.py,python,80,13,0,67,2
UnderWaterRobotGCS/tests/test_safety_ttl.py,python,0,0,0,0,0
UnderWaterRobotGCS/tests/test_ros2_mirror_source.py,python,78,14,0,64,5
UnderWaterRobotGCS/tests/test_transport_udp.py,python,0,0,0,0,0
UnderWaterRobotGCS/tests/test_nav_diagnostics.py,python,42,9,0,33,2
UnderWaterRobotGCS/tests/test_service_state.py,python,26,8,0,18,2
UnderWaterRobotGCS/tests/test_gui_env.py,python,33,9,0,24,1
UnderWaterRobotGCS/src/urogcs/__init__.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/telemetry/ui_viewmodels.py,python,246,31,5,210,20
UnderWaterRobotGCS/src/urogcs/telemetry/ros2_mirror_adapter.py,python,117,20,10,87,16
UnderWaterRobotGCS/src/urogcs/telemetry/ros2_mirror_source.py,python,155,21,5,129,10
UnderWaterRobotGCS/src/urogcs/telemetry/alarms.py,python,184,24,18,142,16
UnderWaterRobotGCS/src/urogcs/telemetry/model.py,python,115,22,6,87,16
UnderWaterRobotGCS/src/urogcs/tools/__init__.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/tools/intent_watch.py,python,116,23,12,81,5
UnderWaterRobotGCS/src/urogcs/tools/replay.py,python,106,24,1,81,13
UnderWaterRobotGCS/src/urogcs/tools/preflight_check.py,python,117,25,1,91,20
UnderWaterRobotGCS/src/urogcs/tools/pcap_export.py,python,152,28,8,116,7
UnderWaterRobotGCS/src/urogcs/transport/tcp_link.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/transport/udp_link.py,python,162,27,25,110,22
UnderWaterRobotGCS/src/urogcs/transport/recorder.py,python,96,19,12,65,14
UnderWaterRobotGCS/src/urogcs/app/gui_main.py,python,67,10,2,55,11
UnderWaterRobotGCS/src/urogcs/app/cli_main.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/app/__init__.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/app/tui/tui_loop.py,python,376,55,64,257,39
UnderWaterRobotGCS/src/urogcs/app/tui/tui_env.py,python,85,21,23,41,1
UnderWaterRobotGCS/src/urogcs/app/tui/tui_keys.py,python,241,49,77,115,32
UnderWaterRobotGCS/src/urogcs/app/tui/tui_main.py,python,26,7,1,18,3
UnderWaterRobotGCS/src/urogcs/app/tui/__init__.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/app/tui/tui_view.py,python,444,72,26,346,81
UnderWaterRobotGCS/src/urogcs/app/gui/gui_env.py,python,58,13,8,37,0
UnderWaterRobotGCS/src/urogcs/app/gui/overview_presenter.py,python,397,57,0,340,65
UnderWaterRobotGCS/src/urogcs/app/gui/main_window.py,python,427,51,64,312,26
UnderWaterRobotGCS/src/urogcs/app/gui/__init__.py,python,1,0,0,1,0
UnderWaterRobotGCS/src/urogcs/protocol/wire.py,python,194,41,41,112,7
UnderWaterRobotGCS/src/urogcs/protocol/compat.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/protocol/codec.py,python,439,72,54,313,25
UnderWaterRobotGCS/src/urogcs/protocol/messages.py,python,251,43,4,204,17
UnderWaterRobotGCS/src/urogcs/protocol/__init__.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/protocol/crc32c.py,python,31,4,3,24,7
UnderWaterRobotGCS/src/urogcs/core/config.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/core/service.py,python,467,77,139,251,30
UnderWaterRobotGCS/src/urogcs/core/models.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/control/gamepad_mapper.py,python,0,0,0,0,0
UnderWaterRobotGCS/src/urogcs/control/keyboard_mapper.py,python,216,35,70,111,32
UnderWaterRobotGCS/src/urogcs/control/safety.py,python,88,21,12,55,13
UnderWaterRobotGCS/src/urogcs/session/session_client.py,python,765,121,151,493,68
2026-01-26/plot_dvl_trajs.py,python,120,24,6,90,8
2026-01-26/dvl_traj_build.py,python,208,49,20,139,18
